Date,Time,Zone,Andryala_ragusina,Asphodelus_cerasiferus,Astragalus_incanus...6,Astragalus_incanus...7,Brachypodium_retusum,Coris_monspeliensis,Dipcadi_serotinum,Euphorbia_nicaeensis,Eryngium_campestre,Fumana_thymifolia,Genista_scorpius,Helianthemum_squamatum,Helianthemum_syriacum,Koeleria_vallesiana,Lepidium_subulatum,Ononis_tridentata,Plantago_albicans,Polygala_rupestris,Reseda_stricta,Retama_sphaerocarpa,Sanguisorba_verrucosa,Sedum_sediforme,Stipa_tenacissima,Teucrium_capitatum,Thesium_humifisum,Thymus_mastichina,Thymus_zygis,Ulex_sp,D1,D2,h,patch
1699315200,15:21:11,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,4,P-658
1699315200,15:21:21,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,P-659
1699315200,15:21:29,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,P-660
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-661
1699315200,15:23:54,Natural,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,40,36,P-662
1699315200,15:24:26,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,P-663
1699315200,15:24:37,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,P-664
1699315200,15:25:36,Natural,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,90,52,41,P-665
1699315200,15:25:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,P-666
1699315200,15:26:11,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,76,50,27,P-667
1699315200,15:35:17,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,12,P-668
1699315200,15:35:28,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,P-669
1699315200,15:35:39,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,5,P-670
1699315200,15:35:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,P-671
1699315200,15:36:25,Natural,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,65,37,39,P-672
1699315200,15:36:38,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,P-673
1699315200,15:37:11,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,P-674
1699315200,15:37:16,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,P-675
1699315200,15:37:31,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,P-676
1699315200,15:37:37,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,P-677
1699315200,15:37:48,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,8,P-678
1699315200,15:38:01,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,P-679
1699315200,15:38:15,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6,7,P-680
1699315200,15:39:22,Natural,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,116,70,92,P-681
1699315200,15:39:46,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,P-682
1699315200,15:40:54,Natural,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,70,50,P-683
1699315200,15:41:05,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,P-684
1699315200,15:41:18,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,P-685
1699315200,15:41:29,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-686
1699315200,15:41:36,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,P-687
1699315200,15:42:23,Natural,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,70,60,48,P-688
1699315200,15:42:47,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,11,10,P-689
1699315200,15:43:26,Natural,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,34,20,18,P-690
1699315200,15:43:40,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,5,P-691
1699315200,15:43:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,3,P-692
1699315200,15:44:09,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,P-693
1699315200,15:44:21,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,13,6,P-694
1699315200,15:44:31,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,P-695
1699315200,15:44:37,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,P-696
1699315200,15:44:47,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,P-697
1699315200,15:44:53,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,P-698
1699315200,15:45:14,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,23,11,P-699
1699315200,15:45:30,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,P-700
1699315200,15:45:41,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,7,5,P-701
1699315200,15:45:52,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,P-702
1699315200,15:46:03,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,P-703
1699315200,15:47:07,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,95,76,58,P-704
1699315200,15:47:37,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6,6,P-705
1699315200,15:47:59,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,25,22,P-706
1699315200,15:48:47,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,100,47,40,P-707
1699315200,15:48:55,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,P-708
1699315200,15:49:11,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,P-709
1699315200,15:49:57,Natural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,88,65,42,P-710
1699315200,15:50:15,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,P-711
1699315200,15:50:31,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,24,14,7,P-712
1699315200,15:51:04,Natural,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,38,30,30,P-713
1699315200,15:51:33,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,22,20,P-714
1699315200,15:51:58,Natural,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,12,P-715
1699315200,15:52:08,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,P-716
1699315200,15:52:14,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,P-717
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-718
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-719
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-720
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-721
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-722
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-723
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-724
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-725
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-726
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-727
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-728
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-729
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-730
1699315200,15:07:22,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,P-731
1699315200,15:49:11,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,P-732
1699315200,15:49:11,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,P-733
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-734
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-735
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-736
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-737
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-738
1699315200,15:21:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,P-739
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-740
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-741
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-742
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-743
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-744
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-745
1699315200,15:10:51,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,P-746
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-747
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-748
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-749
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-750
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-751
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-752
1699315200,15:08:19,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,P-753
1699315200,08:32:46,Natural,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53,30,28,P-754
1699315200,08:34:55,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,69,62,48,P-755
1699315200,08:36:42,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,74,60,36,P-756
1699315200,08:39:08,Natural,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,53,23,P-757
1699315200,08:39:56,Natural,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,40,15,P-758
1699315200,08:42:10,Natural,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,63,48,37,P-759
1699315200,08:42:45,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,40,20,P-760
1699315200,08:44:36,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,52,36,22,P-761
1699315200,08:46:36,Natural,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,52,31,32,P-762
1699315200,08:50:26,Natural,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,32,20,21,P-763
1699315200,08:51:08,Natural,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,35,40,P-764
1699315200,08:54:20,Natural,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,94,73,50,P-765
1699315200,08:58:26,Natural,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,46,19,19,P-766
1699315200,09:01:45,Natural,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,16,P-767
1699315200,09:03:23,Natural,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,4,0,0,0,0,3,0,0,1,0,67,57,38,P-768
1699315200,09:03:47,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,15,P-769
1699315200,09:04:27,Natural,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,20,18,P-770
1699315200,09:05:40,Natural,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,73,43,29,P-771
1699315200,09:06:55,Natural,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,127,69,52,P-772
1699315200,09:08:13,Natural,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,27,18,P-773
1699315200,09:11:40,Natural,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,19,15,P-774
1699315200,09:13:22,Natural,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,19,11,45,P-775
1699315200,09:14:13,Natural,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28,14,10,P-776
1699315200,09:15:21,Natural,0,0,0,0,0,0,0,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,24,20,35,P-777
1699315200,09:16:04,Natural,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,23,21,P-778
1699315200,09:16:55,Natural,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,26,21,P-779
1699315200,09:18:05,Natural,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,28,18,25,P-780
1699315200,09:18:37,Natural,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,11,P-781
1699315200,09:19:12,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,5,14,P-782
1699315200,09:20:40,Natural,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,11,12,P-783
1699315200,09:21:32,Natural,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35,28,19,P-784
1699315200,09:25:02,Natural,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,2,0,0,0,0,0,0,0,4,1,0,3,0,110,110,51,P-785
1699315200,09:26:11,Natural,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,54,37,23,P-786
1699315200,09:26:33,Natural,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,P-787
1699315200,09:26:55,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,18,10,P-788
1699315200,09:27:26,Natural,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,31,P-789
1699315200,09:28:44,Natural,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79,60,41,P-790
1699315200,09:29:03,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,12,P-791
1699315200,09:29:44,Natural,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,33,25,P-792
1699315200,09:30:21,Natural,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,28,P-793
1699315200,09:32:34,Natural,0,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,59,57,P-794
1699315200,09:37:15,Natural,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,38,25,16,P-795
1699315200,09:40:37,Natural,0,0,0,0,0,0,0,1,0,0,1,5,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,47,32,32,P-796
1699315200,09:42:06,Natural,0,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,48,40,42,P-797
1699315200,09:42:23,Natural,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,20,P-798
1699315200,09:42:47,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,17,10,P-799
1699315200,09:45:07,Natural,0,1,0,0,0,0,0,0,0,0,0,5,2,0,4,1,0,0,1,0,0,0,0,0,4,0,1,0,85,56,32,P-800
1699315200,09:45:49,Natural,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53,23,31,P-801
1699315200,09:46:40,Natural,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,11,15,P-802
1699315200,09:47:12,Natural,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,22,12,P-803
1699315200,09:48:25,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57,26,16,P-804
1699315200,09:48:47,Natural,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,11,P-805
1699315200,09:50:02,Natural,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,128,64,47,P-806
1699315200,09:50:53,Natural,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,17,P-807
1699315200,09:52:06,Natural,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,36,23,P-808
1699315200,09:53:23,Natural,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,30,22,P-809
1699315200,09:54:47,Natural,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,51,49,P-810
1699315200,09:55:25,Natural,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,36,30,P-811
1699315200,09:55:54,Natural,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,25,43,P-812
1699315200,09:56:26,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,26,P-813
1699315200,09:56:48,Natural,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,29,23,P-814
1699315200,09:57:34,Natural,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,27,15,P-815
1699315200,09:58:19,Natural,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,24,34,P-816
1699315200,09:59:19,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,15,8,P-817
1699315200,10:00:29,Natural,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,35,20,23,P-818
1699315200,10:01:27,Natural,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,72,59,33,P-819
1699315200,10:02:22,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,21,P-820
1699315200,10:02:35,Natural,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,26,P-821
1699315200,10:02:56,Natural,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,17,P-822
1699315200,10:04:06,Natural,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,128,108,64,P-823
1699315200,10:04:20,Natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,17,P-824
1699315200,10:04:39,Natural,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,19,28,P-825
